,VISIT_AREA_NM,LOTNO_ADDR,X_COORD,Y_COORD,VISIT_AREA_TYPE_CD
11924,비스페이스,충남 홍성군 홍북읍 신경리 798,126.6856881,36.65983815,11
11925,원산면옥,충남 논산시 은진면 연서리 491,127.1054469,36.1620324,11
11926,백사장수산물어시장,충남 태안군 안면읍 창기리 1267-4,126.3176074,36.58428626,4
11927,전주향교,전북 전주시 완산구 교동 26-3,127.157134,35.81275813,2
11928,무주반디랜드 무주곤충박물관,전북 무주군 설천면 청량리 1100,127.7587703,36.01314204,2
11929,청풍호반케이블카 물태리역,충북 제천시 청풍면 물태리 98-2,128.1665643,37.00134983,6
11930,경기전,전북 전주시 완산구 풍남동3가 102,127.1497299,35.81538665,2
11931,물향기수목원,경기 오산시 수청동 332-4,127.0595311,37.1663085,1
11932,모카힐,전남 여수시 고소동 50-20,127.7422668,34.73814791,11
11933,08001바르셀로나,충남 공주시 중동 147-279,127.1231558,36.45533371,11
11934,달콤커피 KTX익산역점,전북 익산시 창인동2가 1,126.9463823,35.94052567,11
11935,내고향묵집,충남 공주시 반포면 공암리 297,127.254693,36.39575844,11
11936,상무시민공원,광주 서구 치평동 1162,126.8409129,35.15352827,1
11937,세운성,전북 군산시 삼학동 795-38,126.712543,35.974992,11
11938,스타벅스 세종다정DT점,세종특별자치시 다정동 925,127.2552426,36.49485646,11
11939,중앙탑사적공원,충북 충주시 중앙탑면 탑평리 50,127.8662637,37.01821772,1
11940,전동성당,전북 전주시 완산구 전동 200-1,127.1492215,35.8133288,2
11941,인센스,대전 서구 탄방동 1116,127.3968805,36.3462784,11
11942,시노유,전남 담양군 무정면 동산리 60,127.0466259,35.28468915,11
11943,마더비,충남 계룡시 두마면 두계리 136-60,127.264652,36.27270763,11
11944,지리산국립공원 노고단코스,전남 구례군 산동면 좌사리,127.5183671,35.29869555,1
11945,법성토우,전남 영광군 법성면 법성리 1223-3,126.4445554,35.36049852,11
11946,효정차향,충남 공주시 웅진동 325-11,127.1087404,36.46545967,11
11947,개천식당,대전 동구 원동 62-6,127.431514,36.32851695,11
11948,막이오름 전주객리단길점,전북 전주시 완산구 다가동4가 80-1,127.1400369,35.81924851,11
11949,쭈노떡볶이 교동점,전남 여수시 교동 334-1,127.734402,34.7407844,11
11950,광주호호수생태원,광주 북구 충효동 439-1,127.0011517,35.18420768,1
11951,펭귄마을,광주 남구 양림동 201-64,126.9170415,35.14008119,7
11952,괴산자연드림파크 괴짜루,충북 괴산군 칠성면 율원리 산 2-12,127.8626007,36.76780465,11
11953,정읍사공원,전북 정읍시 시기동 81-7,126.8620165,35.55126422,1
11954,산들다헌,전북 남원시 쌍교동 103-2,127.3823152,35.40525195,11
11955,고수동굴 사무실,충북 단양군 단양읍 고수리 130,128.3816824,36.98881388,2
11956,낭만24포차,전남 여수시 종화동 458,127.7470126,34.73769164,11
11957,우렁이박사,충남 당진시 신평면 도성리 499-11,126.8028233,36.87993128,11
11958,팔영루가든,충북 제천시 청풍면 물태리 133-6,128.1671449,37.00023225,11
11959,봉평옹심이메밀칼국수,충남 천안시 동남구 대흥동 134,127.1471427,36.80730709,11
11960,커피에반하다 서산인지점,충남 서산시 인지면 둔당리 238,126.4250732,36.75434281,11
11961,호암지생태공원,충북 충주시 호암동 산 124-16,127.9237967,36.96440552,1
11962,만천하스카이워크,충북 단양군 적성면 애곡리 산 1-27,128.3395703,36.98041263,13
11963,보성녹차밭,전남 보성군 보성읍 봉산리 1288-1,127.0779018,34.7159598,13
11964,국동칼국수,전남 여수시 신월동 82,127.7103056,34.72510236,11
11965,제천 옥순봉 출렁다리,충북 제천시 수산면 괴곡리 64-1,128.2330238,36.94373567,1
11966,목포춤추는바다분수,전남 목포시 상동 1157,126.4331839,34.79599272,3
11967,마늘석갈비막국수,충북 단양군 단양읍 현천리 217-1,128.3304634,36.94280555,11
11968,유자씨의하루,전남 고흥군 동강면 한천리 393-3,127.3453359,34.82373684,11
11969,국사봉전망대,전북 임실군 운암면 입석리 산 44-10,127.1463717,35.64267161,1
11970,안면도수산시장,충남 태안군 안면읍 승언리 1249,126.3459472,36.51657177,4
11971,황할머니갈비찌개 본점,충북 청주시 상당구 남문로1가 52-2,127.4902072,36.63075317,11
11972,애드리브,전북 완주군 상관면 죽림리 581-2,127.2145009,35.74697446,11
11973,단양수변공원,충북 단양군 단양읍 도전리 636,128.3711719,36.98270076,1
11974,에이블,광주 동구 충장로2가 31-1,126.9161271,35.14788905,4
11975,유황원스파,대구 달성군 유가읍 금리 1145,128.4534768,35.67461906,5
11976,초원사진관,전북 군산시 신창동 1-5,126.7083716,35.98773979,4
11977,동해칼국수,경상남도 밀양시 내일동,128.771946,35.4827749,11
11978,순천정충사,전남 순천시 저전동 276,127.481739,34.94772985,2
11979,커피라끄,충북 제천시 금성면 월굴리 76-3,128.1707172,37.04884889,11
11980,청산수목원,충남 태안군 남면 신장리 23,126.2973933,36.6865863,1
11981,국립나주박물관,전남 나주시 반남면 신촌리 262-1,126.6590867,34.91490222,2
11982,초원사진,전북 군산시 신창동 3-12,126.7080219,35.98724687,13
11983,지린성,전북 군산시 미원동 78,126.7139609,35.97965477,11
11984,명호공주 얼큰이칼국수쭈꾸미 성정점,충남 천안시 서북구 성정동 1466,127.1415724,36.82757439,11
11985,장항스카이워크,충남 서천군 장항읍 송림리 산 58-48,126.6651803,36.01844184,1
11986,최대감벌교꼬막,전남 순천시 낙안면 동내리 265-36,127.3437257,34.90495375,11
11987,익산서동축제,전북 익산시 금마면 동고도리 533-2,127.0586005,36.00056382,8
11988,충주호종댕이길,충북 충주시 종민동,127.9972087,36.97940698,7
11989,새이학가든,충남 공주시 금성동 173-5,127.1219462,36.46652921,11
11990,이순신광장,전남 여수시 중앙동 383,127.7360499,34.7394476,2
11991,외암민속마을,충남 아산시 송악면 외암리 188,127.0166135,36.73022705,7
11992,김종서장군묘,세종특별자치시 장군면 대교리 산 45,127.2140139,36.52170545,2
11993,루베르,전북 익산시 모현동1가 838,126.9398238,35.95196112,11
11994,밀크레페,전남 담양군 월산면 화방리 205-1,126.9679057,35.33040792,11
11995,나주목사내아,전남 나주시 금계동 33-31,126.7153177,35.03213667,2
11996,세모네모,대전 중구 은행동 138-2,127.4255416,36.32920884,11
11997,회현커피파트2,전북 군산시 신창동 39-7,126.7098214,35.98669427,11
11998,단양다누리센터 아쿠아리움,충북 단양군 단양읍 별곡리 569,128.3706273,36.985147,6
11999,은파호수공원,전북 군산시 나운동 1223-5,126.6898948,35.95542207,1
12000,순천만국가정원,전남 순천시 오천동 600,127.4989016,34.92921833,1
12001,단양클레이사격장,충북 단양군 단양읍 기촌리 342-5,128.3924028,36.96296291,5
12002,치앙마이방콕,대전 동구 소제동 299-617,127.4377489,36.33414645,11
12003,백사장수산물어시장,충남 태안군 안면읍 창기리 1267-4,126.3176074,36.58428626,4
12004,경동성당,전남 목포시 경동2가 2-1,126.3809018,34.78523313,2
12005,하멜등대,전남 여수시 종화동 458-7,127.7470556,34.73640238,2
12006,여수해양레일바이크,전남 여수시 만흥동 141-2,127.7468202,34.77211611,13
12007,만천하스카이워크,충북 단양군 적성면 애곡리 산 1-27,128.3395703,36.98041263,6
12008,전동성당,전북 전주시 완산구 전동 200-1,127.1492215,35.8133288,2
12009,광한루원,전북 남원시 천거동 78,127.3797814,35.40391878,2
12010,순이네 밥상,전남 여수시 중앙동 683,127.7360506,34.74062662,11
12011,우리식육식당,광주 북구 동림동 1155-2,126.8670171,35.18758417,11
12012,소노문단양 셰프스키친,충북 단양군 단양읍 상진리 4-1,128.3624715,36.97767508,11
12013,바다식탁,전남 여수시 고소동 448,127.7394906,34.73845775,11
12014,육거리종합시장,충북 청주시 상당구 석교동 126-38,127.4900878,36.6281476,4
12015,엑스포과학공원 한빛탑,대전 유성구 도룡동 3-1,127.3880837,36.37662906,6
12016,교동석갈비,전북 전주시 완산구 풍남동3가 66-2,127.151862,35.81473867,11
12017,중앙로파돈까스,충북 청주시 상당구 북문로2가 80-8,127.4878269,36.6383937,11
12018,부여구드래일원,충남 부여군 부여읍 구교리 14-2,126.9076697,36.28860588,8
12019,부여왕릉원,충남 부여군 부여읍 능산리 388-1,126.9426716,36.27700963,2
12020,진천막국수,충북 진천군 이월면 노원리 682-1,127.4286319,36.92506976,11
12021,원더풀월드,대전 중구 은행동 168-2,127.428256,36.32783296,11
12022,단양구경시장,충북 단양군 단양읍 도전리 615,128.3699822,36.98249105,4
12023,유향,광주 광산구 하남동 823,126.8069093,35.17915671,11
12024,한일옥,전북 군산시 신창동 2-1,126.7082307,35.98744745,11
12025,속리산레포츠,충북 보은군 속리산면 갈목리 산 19-3,127.7916478,36.49809918,1
12026,이마트 제천점,충북 제천시 강제동 684,128.2229355,37.12341967,4
12027,국제반점,전북 군산시 영화동 22-8,126.7108985,35.98811001,11
12028,고수동굴,충북 단양군 단양읍 고수리 185,128.3816961,36.98882453,1
12029,조선별관,전북 정읍시 수성동 1036-14,126.8573604,35.58226706,11
12030,계룡스파텔 대온천탕,대전 유성구 봉명동 539-1,127.3482789,36.355074,6
12031,단양다누리센터 아쿠아리움,충북 단양군 단양읍 별곡리 569,128.3706273,36.985147,6
12032,순천드라마촬영장,전남 순천시 조례동 23,127.5382442,34.95845697,2
12033,오송제 생태공원,전북 전주시 덕진구 송천동1가 산 1-1,127.1364166,35.85957131,1
12034,오뚜기조개구이,충남 보령시 신흑동 1970,126.5163123,36.30621676,11
12035,경성만두요리전문점,충북 옥천군 옥천읍 금구리 112-53,127.5664894,36.29641237,11
12036,라마다 여수해상짚트랙,전남 여수시 돌산읍 우두리 1048-6,127.7481735,34.71674777,6
12037,군산근대미술관,전북 군산시 장미동 32,126.7127704,35.98995301,3
12038,바다김밥 이순신광장점,전남 여수시 중앙동 667,127.7359395,34.74078233,11
12039,전라남도 산림자원연구소,전남 나주시 산포면 산제리 산 23-7,126.8256812,35.00649024,1
12040,셉텐버3커피 오천점,전남 순천시 오천동 990-6,127.4959679,34.92986491,11
12041,카페화산,충남 서천군 종천면 화산리 190,126.6688507,36.09722951,11
12042,윤봉길의사기념관,충남 예산군 덕산면 시량리 119-1,126.6513958,36.68655936,2
12043,계룡산국립공원,충남 공주시 반포면 학봉리 산 18,127.2274765,36.35431247,1
12044,인쇄특화거리,대전 동구 정동,127.4287542,36.33419708,4
12045,카페산,충북 단양군 가곡면 사평리 246-33,128.3943651,36.99469872,11
12046,목포해상케이블카 북항승강장,전남 목포시 죽교동 516-101,126.3700434,34.79937981,6
12047,전주한옥마을,전북 전주시 완산구 풍남동3가 64-1,127.1525571,35.81482431,7
12048,한국전통문화전당,전북 전주시 완산구 경원동3가 14-2,127.1490018,35.82132145,3
12049,포레스트리솜 더그릴720,충북 제천시 백운면 평동리 707,128.0463822,37.15780585,11
12050,삼복식당,전남 여수시 중앙동 433,127.7364318,34.74015198,11
12051,스타벅스 순천연향점,전남 순천시 연향동 1340,127.518704,34.95234051,11
12052,스타벅스 서산예천DT점,충남 서산시 예천동 696-7,126.440145,36.77177719,11
12053,청풍호반케이블카 비봉산역,충북 제천시 청풍면 신리 산 50-1,128.1433183,37.00866716,6
12054,빽다방 부산광안하버뷰점,부산 수영구 민락동 181-79,129.1261502,35.15367311,11
12055,꽃게다리,충남 태안군 남면 신온리,126.314402,36.58740739,1
12056,광한루원,전북 남원시 천거동 78,127.3797814,35.40391878,7
12057,웅천친수공원,전남 여수시 웅천동 1692,127.6679622,34.74730003,1
12058,전주동물원,전북 전주시 덕진구 덕진동1가 73-48,127.1443889,35.85520353,6
12059,춘천호반닭갈비,광주 북구 운암동 414-31,126.8849458,35.17095628,11
12060,민자네 1호점,전남 담양군 담양읍 향교리 287-3,126.9859578,35.3247654,11
12061,성원마늘약선요리,충북 단양군 단양읍 상진리 402,128.3509364,36.98082803,11
12062,성심당 본점,대전 중구 은행동 145-1,127.4272984,36.32766877,11
12063,할매맛집,전남 여수시 남면 우학리 693-3,127.7687048,34.50878051,11
12064,구구만다복,인천 중구 북성동2가 9-9,126.6194459,37.47577244,11
12065,외할머니솜씨,전북 전주시 완산구 교동 97-1,127.1520497,35.81275656,11
12066,순천문화의거리,전남 순천시 행동 65-58,127.4824161,34.95493099,4
12067,선운산,전북 고창군 심원면 연화리 산 130,126.568986,35.49867527,7
12068,의림지,충북 제천시 모산동 241,128.2105635,37.17317401,1
12069,동국사,전북 군산시 금광동 135-1,126.7074319,35.98275549,2
12070,엑스포과학공원 한빛탑,대전 유성구 도룡동 3-1,127.3880837,36.37662906,6
12071,장원막국수,충남 부여군 부여읍 구교리 8-1,126.9087734,36.28913663,11
12072,유등천,대전 중구 사정동,127.3824352,36.29720763,7
12073,만리포,충남 태안군 소원면 모항리,126.1334408,36.78555252,1
12074,전주동물원,전북 전주시 덕진구 덕진동1가 73-48,127.1443889,35.85520353,6
12075,해남공룡박물관,전남 해남군 황산면 우항리 191,126.4372031,34.58991487,2
12076,목포해상케이블카 북항승강장,전남 목포시 죽교동 516-101,126.3700434,34.79937981,6
12077,리각미술관,충남 천안시 동남구 유량동 4-1,127.1859984,36.8208414,3
12078,백두대간 생태교육장,충청북도 괴산군 연풍면,128.0444988,36.8131458,13
12079,왕새우직판장 목포본점,전남 목포시 산정동 1756-4,126.372599,34.80821945,11
12080,온양온천시장,충남 아산시 온천동 240,127.0017297,36.78306443,4
12081,오씨칼국수,대전 동구 삼성동 304-36,127.4250991,36.34206118,11
12082,천리포수목원,충남 태안군 소원면 의항리 868,126.1494973,36.79886391,1
12083,신리성지,충남 당진시 합덕읍 신리 62-3,126.7710859,36.76266282,2
12084,남원항공우주천문대,전북 남원시 노암동 1-1,127.3874033,35.39922215,6
12085,국립공주박물관,충남 공주시 웅진동 360,127.1119704,36.46550084,2
12086,경암동철길마을,전북 군산시 경암동 539-4,126.7349894,35.98131266,7
12087,오목대,전북 전주시 완산구 교동 산 1-3,127.1545834,35.81438191,2
12088,홈플러스 세종점,세종특별자치시 어진동 503,127.2589567,36.50750068,4
12089,충북옥돌생고기,충북 청주시 흥덕구 가경동 1364,127.4335851,36.62728346,11
12090,트리브링,충북 청주시 서원구 남이면 수대리 220-11,127.4531469,36.56709953,11
12091,한옥카페봄이와,충북 진천군 광혜원면 광혜원리 369,127.4418096,36.98586567,11
12092,구드래조각공원,충남 부여군 부여읍 구교리 17-4,126.9070878,36.28741586,1
12093,금학생태공원,충남 공주시 금학동 111-1,127.1240589,36.43328394,1
12094,신세계백화점 천안아산점,충남 천안시 동남구 신부동 354-1,127.1560663,36.81948953,4
12095,전주덕진공원,전북 전주시 덕진구 덕진동1가 1316-2,127.1210246,35.84748755,1
12096,카페티,대전 서구 만년동 324,127.3805773,36.36844984,11
12097,연산할머니순대 연풍식당 본점,충남 논산시 연산면 연산리 357,127.2172822,36.21525276,11
12098,모이핀,전남 여수시 돌산읍 평사리 1273-5,127.7790844,34.6878508,11
12099,물빛정원,전북 전주시 덕진구 전미동1가 산 29-5,127.126762,35.88432487,11
12100,후켄 서신1점,전북 전주시 완산구 서신동 765-1,127.1193306,35.83249052,11
12101,콩사랑콩나물국밥,전북 전주시 덕진구 금암동 1553-17,127.1388572,35.84206974,11
12102,단양강잔도,충북 단양군 적성면 애곡리,128.339651,36.97796816,7
12103,국립부여박물관,충남 부여군 부여읍 동남리 산 18-2,126.9191034,36.2763832,2
12104,경암동철길마을,전북 군산시 경암동 539-4,126.7349894,35.98131266,7
12105,전주동물원,전북 전주시 덕진구 덕진동1가 73-48,127.1443889,35.85520353,6
12106,천호성지,전북 완주군 비봉면 내월리 905-4,127.1310559,36.03811307,2
12107,크로싱 게스트 하우스,전북 전주시 완산구 교동 50-37,127.1553732,35.81316238,2
12108,거차뻘배체험장,전남 순천시 별량면 마산리 498-1,127.4471006,34.83681826,13
12109,청농원,전북 고창군 공음면 용수리 681-2,126.535704,35.37233342,1
12110,명상정원,대전 동구 추동 680,127.4856254,36.37965084,7
12111,장어장터,전북 고창군 상하면 자룡리 520-21,126.4364217,35.44661517,11
12112,만천하스카이워크,충북 단양군 적성면 애곡리 산 1-27,128.3395703,36.98041263,13
12113,곡주마을,전북 전주시 완산구 삼천동1가 628,127.1224013,35.7968011,7
12114,라쏘,충북 청주시 상당구 미원면 미원리 310-1,127.6571725,36.63514777,11
12115,본동기사식당,전남 해남군 송지면 송호리 891,126.5173027,34.3167112,11
12116,카페라피끄,전남 여수시 돌산읍 평사리 1584,127.77896,34.69554053,11
12117,독립기념관,충남 천안시 동남구 목천읍 남화리 230-1,127.2228083,36.78366949,2
12118,고수동굴,충북 단양군 단양읍 고수리 185,128.3816961,36.98882453,1
12119,숲속애빛의정원,충남 보령시 신흑동 558-43,126.5292345,36.32879776,7
12120,아쿠아플라넷 여수,전남 여수시 수정동 774-1,127.748734,34.74622088,6
12121,진우네집국수,전남 담양군 담양읍 객사리 211-34,126.9842731,35.32411984,11
12122,담양국수거리,전남 담양군 담양읍 객사리,126.9848493,35.32413794,4
12123,코랄커피,충남 보령시 신흑동 1916,126.5151841,36.30860391,11
12124,상화원,충남 보령시 남포면 월전리 산 154-1,126.5385549,36.27727583,1
12125,포레스트리솜,충북 제천시 백운면 평동리 707,128.0459446,37.15856837,7
12126,올드브릭,전북 군산시 장미동 35-3,126.7118145,35.98994712,11
12127,CGV 전주고사,전북 전주시 완산구 고사동 355-1,127.1419578,35.82038545,3
12128,5.5춘천닭갈비 관저점,대전 서구 관저동 1221,127.3376133,36.30104826,11
12129,소쇄원,전남 담양군 가사문학면 지곡리 123,127.0122657,35.18414127,2
12130,전일갑오,전북 전주시 완산구 경원동3가 13-12,127.1499647,35.8202099,11
12131,뮤직시티노래방,전북 부안군 변산면 격포리 257,126.4703057,35.63168002,6
12132,관방천국수,전남 담양군 담양읍 객사리 173-6,126.9850209,35.32393245,11
12133,아비오,광주 동구 동명동 64-2,126.9267093,35.14926238,11
12134,담양 LP음악충전소,전남 담양군 담양읍 담주리 87-5,126.9821733,35.32032492,3
12135,꽃지해수욕장,충남 태안군 안면읍 승언리 339-285,126.3360205,36.49718208,1
12136,커피인터뷰 파도리점,충남 태안군 소원면 파도리 688,126.1331259,36.73789883,11
12137,더바른초밥 장성점,전남 장성군 장성읍 영천리 942-3,126.7813897,35.29932761,11
12138,국립공원공단 국립공원연구원 중부보전센터,경북 영주시 순흥면 태장리 174-1,128.5567207,36.91400876,1
12139,카페산,충북 단양군 가곡면 사평리 246-33,128.3943651,36.99469872,11
12140,석정식당,전남 고흥군 고흥읍 등암리 335-20,127.2758809,34.59682412,11
12141,가톨릭목포성지 역사박물관,전남 목포시 산정동 90-1,126.3854489,34.80056458,2
12142,누구나홀딱반한닭 서산호수공원점,충남 서산시 예천동 1250-1,126.4485361,36.77499908,11
12143,여수낭만포차거리,전남 여수시 종화동 300-3,127.7491528,34.73648685,4
12144,남당노을전망대,충남 홍성군 서부면 남당리 767-18,126.4655818,36.5443426,1
12145,여수당,전남 여수시 중앙동 779,127.7353485,34.73989893,11
12146,청운식당,충남 공주시 의당면 청룡리 665,127.1393257,36.49902674,11
12147,육남매김치찜,충북 청주시 흥덕구 오송읍 연제리 706,127.3275414,36.63189084,11
12148,전주식당,충남 공주시 반포면 학봉리 717-4,127.234969,36.35698168,11
12149,성성호수공원,충남 천안시 서북구 성성동,127.1367142,36.84891467,1
12150,돌문어상회,전남 여수시 종화동 458,127.7471321,34.73762871,11
12151,장항 전통시장,충남 서천군 장항읍 신창리 110,126.6942544,36.01607175,4
12152,순천만습지 순천만갈대군락지,전남 순천시 해룡면 선학리 755-21,127.5143438,34.88310399,1
12153,고산윤선도유적지,전남 해남군 해남읍 연동리 82,126.6225527,34.55128193,2
12154,지리산가는길쉼터,전남 곡성군 죽곡면 용정리 241-2,127.3520262,35.17634018,1
12155,파스토테이블,전남 광양시 광양읍 칠성리 957-16,127.5786696,34.9704207,11
12156,보우보우,대전 대덕구 덕암동 62-29,127.4215867,36.43677554,11
12157,장항송림산림욕장,충남 서천군 장항읍 송림리 산 65,126.666612,36.01565563,1
12158,장수고을,충남 공주시 금성동 173-6,127.1218925,36.46638508,11
12159,순천만국가정원,전남 순천시 오천동 600,127.4989016,34.92921833,2
12160,선비골오백빵집,경북 영주시 영주동 337-3,128.6232197,36.82598463,11
12161,온양온천시장,충남 아산시 온천동 240,127.0017297,36.78306443,4
12162,대전오월드,대전 중구 사정동 117-1,127.3977541,36.2893534,13
12163,모항해수욕장,전북 부안군 변산면 도청리 165,126.5070759,35.58233138,1
12164,몽산포제빵소,충남 태안군 남면 몽산리 967,126.2823956,36.68786745,11
12165,죽녹원,전남 담양군 담양읍 향교리 산 44,126.9859309,35.32783715,2
12166,진저,대전 동구 홍도동 79-24,127.4277072,36.35090501,11
12167,투썸플레이스 동학사점,충남 공주시 반포면 학봉리 716-1,127.2364927,36.35755723,11
12168,만성리검은모래해변,전남 여수시 만흥동 85-3,127.745476,34.77885683,1
12169,천안시청,충남 천안시 서북구 불당동 234-1,127.113912,36.81506788,8
12170,남도랑,전남 목포시 옥암동 996-2,126.4292737,34.80461885,11
12171,공주한옥마을,충남 공주시 웅진동 325-11,127.1087615,36.46457111,7
12172,스마일만두,충북 충주시 칠금동 1119,127.9230672,36.98024091,11
12173,화랑식당,전남 함평군 함평읍 기각리 982-34,126.5233209,35.06442698,11
12174,유월드루지테마파크,전남 여수시 소라면 죽림리 116,127.6414582,34.74791124,6
12175,다슬기향촌성호식당,강원 영월군 영월읍 덕포리 497-7,128.4800351,37.18252962,11
12176,담양관방제림,전남 담양군 담양읍 객사리 1,126.986002,35.32387128,1
12177,KT&G세종타워,세종특별자치시 어진동 539,127.2588506,36.50113155,4
12178,광주농협로컬푸드직매장 동광주점,광주 북구 망월동 732-4,126.9497542,35.21171289,4
12179,트래블라운지,대전 동구 중동 26-14,127.4299879,36.330478,3
12180,삼천2동막걸리골목,전북 전주시 완산구 삼천동1가 712,127.1229824,35.7977198,4
12181,육사심,전북 군산시 수송동 64-1,126.720014,35.9717472,11
12182,고마나루1999,충남 공주시 금성동 183-4,127.1227079,36.46490994,11
12183,만천하스카이워크,충북 단양군 적성면 애곡리 산 1-27,128.3395703,36.98041263,1
12184,신시도 어촌체험마을,전북 군산시 옥도면 신시도리 248,126.4527328,35.81767692,13
12185,태권도원 체험관,전북 무주군 설천면 소천리 1534,127.7786899,36.00928338,13
12186,세종호수공원,세종특별자치시 연기면 세종리 114-380,127.2734214,36.49793779,1
12187,최참판댁,경남 하동군 악양면 평사리 483,127.6881004,35.15559061,2
12188,설성공원,충북 음성군 음성읍 읍내리,127.691225,36.93281701,1
12189,드림레저 패러글라이딩,충북 단양군 단양읍 도전리 506,128.3704022,36.98086438,13
12190,NC웨이브 충장점,광주 동구 충장로4가 29-2,126.9132379,35.14868112,4
12191,꽁꼬르드,전북 전주시 덕진구 덕진동1가 1261-24,127.1258227,35.84362525,11
12192,선화동소머리해장국 본점,대전 중구 선화동 242-2,127.4213004,36.33044586,11
12193,변산해수욕장,전북 부안군 변산면 대항리 603,126.5303615,35.67868461,1
12194,달꼬미,충북 옥천군 옥천읍 금구리 23-50,127.5700841,36.30115079,11
12195,유림공원,대전 유성구 봉명동 2-1,127.3574414,36.35997097,8
12196,전주영화의거리,전북 전주시 완산구 고사동,127.1441902,35.82125521,4
12197,옥순봉생태공원,충북 제천시 수산면 수산리 24,128.2065303,36.93247546,1
12198,고창고인돌유적,전북 고창군 고창읍 죽림리 275-3,126.646965,35.44737116,2
12199,무주반디랜드 무주곤충박물관,전북 무주군 설천면 청량리 1100,127.7587703,36.01314204,2
12200,오목대,전북 전주시 완산구 교동 산 1-3,127.1545834,35.81438191,2
12201,운봉흑돼지전문점,전북 남원시 운봉읍 서천리 271,127.5287449,35.43675475,7
12202,성광교회,인천 부평구 부개3동 498-10,126.7392764,37.50331879,2
12203,경기전,전북 전주시 완산구 풍남동3가 102,127.1497299,35.81538665,2
12204,초원사진관,전북 군산시 경장동 469-11,126.7243479,35.9739959,2
12205,전주덕진공원,전북 전주시 덕진구 덕진동1가 1316-2,127.1210246,35.84748755,1
12206,국립생태원 에코리움,충남 서천군 마서면 덕암리 712,126.7203011,36.03740786,1
12207,군산근대미술관,전북 군산시 장미동 32,126.7127704,35.98995301,3
12208,약수터식당,경기 안성시 양성면 동항리 655,127.1900889,37.06017166,11
12209,국립생태원,충남 서천군 마서면 덕암리 725,126.7186409,36.03621436,1
12210,카페909,전북 부안군 변산면 격포리 90-9,126.4748273,35.64235561,11
12211,해미우시장,충남 서산시 해미면 읍내리 221-56,126.5451467,36.71003192,4
12212,내소사,전북 부안군 진서면 석포리 268,126.5874423,35.6179889,2
12213,만리포해수욕장,충남 태안군 소원면 모항리 1358,126.1404264,36.78478863,1
12214,오월어머니집,광주 남구 양림동 202-22,126.9155461,35.1409698,2
12215,소호동동다리,전남 여수시 소호동,127.6508535,34.74083768,1
12216,만성리검은모래해변,전남 여수시 만흥동 85-3,127.745476,34.77885683,1
12217,큰끝등대,전남 여수시 돌산읍 평사리 산 1-1,127.8053587,34.66044871,1
12218,커피창고로 노을공원점,전남 목포시 산정동 1110-32,126.3652113,34.80793416,11
12219,대천해수욕장,충남 보령시 신흑동 2267-3,126.5134816,36.31023173,1
12220,코롬방제과점,전남 목포시 무안동 1-3,126.3844161,34.78985169,11
12221,유스퀘어광주종합버스터미널,광주 서구 광천동 49-1,126.8793103,35.1604031,4
12222,온양민속박물관,충남 아산시 권곡동 403-1,127.0061891,36.79207543,2
12223,의림지,충북 제천시 모산동 241,128.2105635,37.17317401,13
12224,바다김밥,전남 여수시 돌산읍 우두리 1120,127.7527368,34.71544779,11
12225,밀회관,충남 아산시 탕정면 명암리 953-1,127.0597527,36.79696895,4
12226,거시기짬뽕,전북 무주군 설천면 두길리 968-35,127.7953325,35.99572817,11
12227,둔산선사유적지,대전 서구 월평동 281,127.3784355,36.36059481,2
12228,국립전주박물관,전북 전주시 완산구 효자동2가 900,127.0896566,35.80128583,2
12229,금강보행교,세종특별자치시 세종동 29-111,127.2871263,36.48184789,7
12230,마곡사,충남 공주시 사곡면 운암리 567,127.0117288,36.55917393,2
12231,용암사,충북 옥천군 옥천읍 삼청리 산 51-4,127.5643047,36.25924007,2
12232,롯데프리미엄아울렛 김해점,경남 김해시 신문동 1414,128.8298036,35.18548778,4
12233,옛터민속박물관,대전 동구 하소동 361-1,127.4404418,36.21480533,2
12234,끼쟁이네,전북 전주시 완산구 풍남동3가 46-3,127.152326,35.81666498,4
12235,객사길,전북 전주시 완산구 고사동 160-1,127.1444269,35.8199463,7
12236,우치공원,광주 북구 생용동 산 127-2,126.8916957,35.22306795,1
12237,남당항대하축제,충남 홍성군 서부면 남당리 861,126.4699361,36.53930123,8
12238,날라리코인노래연습장,전북 전주시 완산구 고사동 72-3,127.1462525,35.8192321,3
12239,공주수촌리고분군,충남 공주시 의당면 수촌리 223-4,127.1351624,36.51893717,2
12240,단양다누리센터 아쿠아리움,충북 단양군 단양읍 별곡리 569,128.3706273,36.985147,6
12241,청수당,전남 여수시 고소동 288,127.7403369,34.73847154,11
12242,공산성,충남 공주시 금성동 65-3,127.1262966,36.46324084,2
12243,전주공예품전시관,전북 전주시 완산구 교동 65-5,127.1530569,35.81467226,3
12244,코너분식,충남 서천군 서천읍 군사리 862-8,126.6893592,36.07618875,11
12245,드르니항,충남 태안군 남면 신온리,126.3147294,36.58930164,4
12246,하멜전시관,전남 여수시 종화동 458-5,127.7485433,34.73669972,3
12247,천안타운홀 전망대,충남 천안시 동남구 문화동 179,127.150575,36.80777948,11
12248,마곡사,충남 공주시 사곡면 운암리 567,127.0117288,36.55917393,2
12249,유림공원,대전 유성구 봉명동 2-1,127.3574414,36.35997097,8
